"comments","classe"
"Meu Deus..que abominável este jornalista..força ministra estamos com a senhora.😭😭",0
"Parte da mídia brasileira.e podre de moral e  ética.estrume da da noticia",0
"A imprensa está podre.",0
"Imprensa globalista se superando... inescrupulosos.",0
"@cartacapital papel ridículo que se prestam, cabe um processo nesse jornalista asqueroso, doente e nojento!",0
"Quem foi o imbecil que esvreveu isso??",0
"Imprensa lixo, ela não deveria dar mais entrevista. Nojooooo",0
"Esse safado tem que responder por isso em justiça, ou então na porrada sendo pegue nas ruas.",0
"Essa nossa imprensa, me dá asco!",0
"Imprensa imunda 🤦🏻‍♀️",0
"Coloca esse jornalista dentro dessa cadeia.",0
"Eu só digo a Sra e  maior que esses idiotas fique em paz seu coraçăo é puro",0
"Ridículo estes jornalistas pervertidos. Processo neles Ministra.",0
"Essa imprensa suja e nojenta, criminosa, estamos fartos disso.",0
"Canalhas mil vezes 🤮",0
"@cartacapital é um lixo, não serve nem para usar como jornal para meu cachorro fazer xixi. 🤮🤮🤮",0
"Tem que processar esses vagabundos. Não pode ficar só no embate. É processo e pronto",0
"Marginal safado🇧🇷🇧🇷",0
"Processo nesses nojentos! #somostodosdamares",0
"Essa revista é de quinta categoria. Não serve nem pra fazer fogueira.",0
"Temos uma imprensa podre, jornalistas doentes mentais e sem capacidade de exercer e escrever artigos, uma vergonha, próprios jornalistas ficarem contra seu próprio país.",0
"Revistas de políticas brasileiras tipo a carta capital são uma vergonha nacional, lixo puro.",0
"Nossa muito triste e estúpido temos q nos unir contra esses covardes 👏👏👏",0
"🇧🇷Isso não é um jornalista, muito menos o homem, mas sim um Cafajeste, um crápula, um bicho ruim de chifre, rabo e garfo na pata, um ABUTRE com um microfone na mão. Acho que nem a mãe dele ele respeita como mulher. Quanto mais senhora !",0
"Aos idiotas, O SILÊNCIO!",0
"Misericórdia quem foi esse monstro que escreveu isso um ser podre dessa tem que ser preso retirado urgente da sociedade isso é um monstro",0
"É  um canalha tem que pagar por isso!",0
"#SOMOSTODOSDAMARES TJM ESSE CARA EU QUE é COLEGA POIS SE ELE FALA COM A SRA OU MELHOR ESCREVE MERECE MUITA PORRADA CADEIA PRA ELE SER ESTRUPADO POR UM MONTE DE CARA LÁ DENTRO",0
"Jornalistas podres👏👏👏👏🇧🇷🇧🇷🇧🇷 #somostodosdanares💓💓💓❤️",0
"Isso é um endemoniado dos infernos",0
"Eu não consigo acreditar que a canalhice deles atingiu níveis tão grandes 😓",0
"Essa imprensa imunda precisa ser varrida desse país, e isso está nas nossas mãos.",0
"Gente esse cara deve envergonhar até o Satanás.",0
"Palavras de um CANALHA",0
"Amada Damares coloca o nome deste maldito que assim podemos saber quem o monstro!!! Mas também ele que vá pro inferno !! O IMPORTANTE É QUE NÓS ESTAMOS COM A SENHORA!!!!! GRANDE MINISTRA DAMARES!!!! A cada dia que passa mais Apaixonada pelo Nosso Presidente Bolsonaro e sua Equipe!!!!!🇧🇷❤️😍",0
"Nojo desta imprensa!",0
"Ainda tem gente que defende um ser insignificante que escreve algo assim. #somostodosdamares. Esse energúmeno só possui merda na cabeça 😡",0
"Um absurdo o que esse porco disse!!! Tenta colocar seu posicionamento com palavras inacessível à maioria das pessoas seus pensamentos inapropriados, agressivos e tóxicos. É um porco, irresponsável e intolerante.",0
"#cartacapitallixo #cartacapitallixo",0
"Esse que falou tal imbecilidade a nossa amável ministra, não",0
"São as HIENAS carregadas de perversidade e sem nenhum respeito por pela dor dos outros.  Não passam de lixos!  Não merecem se quer,um segundo de atenção.  Tamo com a senhora,ministra! Estamos do teu lado sempre. 🙏",0
"Esse tal que falou tamanha asneira a nossa amável ministra, não é um homem e sim animal! Que Deus te abençoe nessa grande missão!",0
"A pessoa que escreveu isso é um ser em trevas. Jesus tenha piedade desse ser que um dia vai chorar lágrimas de arrependimento.",0
"Carta Capital!!!! É lixo!! Escrotos, Mal Amados, Vagabundos, Ordinários, Salafrários, Dementes, Demônios...e ficaria o dia todo escrevendo sobre vcs seus fdps #cartacapitallixo",0
"Eu me pergunto: por que não processam e tornam a vida destas publicações um inferno ? Isso é um absurdo regular ! A senhora tem direito a defesa, ministra ! Pese e enquadre esse marginal na lei que ampara a mulher. Agora ...se não fizer nada, a gente vai ficar passando raiva e se solidarizando com a senhora e vai acabar aí. O imbecil vai acabar saindo vitorioso por que nada lhe aconteceu. Isso é impunidade ! Deus a abençoe e a fortaleça.",0
"Repugnante essa #ImprensaLixo #MidiaLixo 😤😤 isso não pode ficar assim, se trata de um ataque pessoal... a Ministra!",0
"Mal feitores vão queimar no zinfa dos infernos 😈raças de viboras",0
"que horror! cadeia é pouco pra esse canalha!",0
"#midialuxo nojo dessa imprensa nacional",0
"M I S E R Á V E I S. Vão pagar muito bem... a hora de cada um vai chegar.  #somoatodosdamares",0
"Puta merda... como são covardes!  Tem que ser muito forte pra aguentar isso!😢 Essas pessoas não valem nada... Força ministra!",0
"Tem que pegar o cara que escreveu essa matéria a dar um taca nesse verme. Bater nele até ele perder o caminho de casa. Prender ele na cadeia e quando soltar ele lá dizer que ele estuprador aí ele vai aprender a dar valor.",0
"Liga Ministra a Senhora tem a admiração e respeito dos brasileiros de bem, processa este crápula nojento 🤮🤮🤮🤮🤮",0
"Nojentos 🤮🤮🤮🤮",0
"Que nojo ver esse cachaceiro falar",0
"Tem q prender logo esse marginal",0
"Louco de pedra. Tem que voltar pra cadeia URGENTE.",0
"Lula  você  é um agitador  você  tem que ser preso  novamente  o quato antes",0
"Fdpta",0
"Com o pode este criminosso vagabundo ainda não está presso",0
"É um canalha esse Lula",0
"🐭 rato descarado 🐭🐭🐭",0
"Nós é que não vamos desistir. Vamos continuar nossa luta. Essa corja nunca mais vai ter o governo nas garras. Desistir jamais!!! 🇧🇷",0
"Bandido corrupto pensando dar lição de moral com sua imoralidade, verdadeira desgraça para a humanidade. Acorda pequena parcela de cegos e surdos  que não enxergam a realidade. Segue firme nosso Presidente Bolsonaro.",0
"A única coisa que o lula irá provar ..é como se apodrece na cadeia estando milionário de tanto roubar o povo. 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0
"Governo de milícia 🍊",0
"Lulalixo da nojo de ouvir esse cara😁😁",0
"Este cara é um escroto, a besta fera em pessoa",0
"MEU DEUS!!!!! ESSE VERME TEM QUE SER CALAFO.",0
"Essa besta humana é o câncer do País, tem q voltar p jaula, urgentemente! E viva o Presidente Bolsonaro 🇧🇷😎🙏",0
"Segura o velho que ele tá vedado.",0
"Psicopata  cara de pau  Usa as pessoas  carentes  pra roubar  a nação",0
"Como pode ser tão canalha esse Lula",0
"Continua a ser o canalha terrorista de sempreSe tivessem colocado esse molusco numa prisão comum, duvido que estaria tão o mesmo👹👹",0
"Incitando o ódio a guerra ,vandalismo😒",0
"Esse Lula é um doido, não consigo entender que tem gente que ainda da crédito.",0
"Canalhas",0
"Lula canalha",0
"Esse ta precisando ser internado , isso não é normal ..lixo",0
"Esse carniça 💩👿 podre 💩💩 🐍🐭🦑🚓🚓🚓🚓 essa praga tem fome de poder e dinheiro público roubado.",0
"E se eles fizerem isso conseguem, porque do outro lado escuta tudo com medinho. Bando de bunda mole!!!!!",0
"Trancafia esse baderneiro de novo.",0
"É só isto que ele faz o discurso , é um cretino ladrão corrupto 🤮🤮🤮👎",0
"Esse cara tinha q estar preso em presídio d segurança máxima(sem internet) p não falar m.... 😡🤬",0
"Esse homem está louco",0
"Nunca deveriam ter soltado esse marginal , inimigo da pátria",0
"Lula vagabundo e bandido !!!",0
"Estamos juntos contra esse homem inútil e baderneiro.",0
"Cara vagabundo !!😡😡😡😡",0
"Até  quando vamos aguentar esse ladrão  solto incitando  o terror !",0
"Babaca!",0
"O cara é o tempo todo excitando a violência acabou de sair da cadeia o tempo todo em palanque fazendo política mas o bom que a confiança no bolsonaro está cada dia aumentando",0
"Não entendo. Por que não o prenderam imediatamente por incitação à violência? Quanto mais tempo ele passar livre, pior para a Nação!",0
"Esse verme do lula é um monstro,quem é ele pra ousar a pronunciar o nome do Juiz @sergiomoroo @jairmessiasbolsonaro @rosangelawmoro  verme ele só quer discórdia,guerra,sangue..Quando esse verme,rato de esgoto volta pro lugar que ele tem que apodrecer..Isso solto é um perigo pra sociedade..",0
"#lulanacadeia",0
"Tem que voltar para a cadeia ir para a cela e perder a chave.",0
"Bandido NOJENTO asqueroso.",0
"Agora vc me diz, esse velho filho da puta quer lutar pelo que? Se as coisas estão começando a andar.",0
"ESSE CANALHA SAI DA CADEIA E EM MENOS DE 10 MINUTOS DESPEJA SEU ÓDIO,  SUA AGRESSÃO E CONVIDA SEUS SEGUIDORES A ATACAR? O GOVERNO PRECISA SER MAIS RIGOROSOCOM ESSE VAGABUNDO.  NESSA SUA SAIDINHA NÃO REPAREI A PRESENÇA DOS SEUS FILHOS PARA RECEPCIONÁ-LO.",0
"Se esse canalha quer luta, que venha lutar pra ver se nós somos o povo passivo do Chile e da Argentina... Ele verá quero verdadeiro filho do Brasil não foge a luta! Tenho nojo até de ver imagens dele. Vagabundo. Ladrão!",0
"Que absurdo. É muita petulância desse presidiário.",0
"Criminosos. ( pode vir eu estou pronto).",0
"Ele deve ser preso por incitação a violência , bandido",0
"Canalha,bandido falando em recuperar um país que ele destruiu,e alguns idiotas gritando,deve estar bêbado já.....",0
"MISERAVEL E ISSO QUE ELE.QUE GUERRA SIVIL.NO BRASIL .TEM QUE FICAR PRESO ESSE INFELIZ.",0
"Louco",0
"Estamos juntos contra esse bandido terrorista",0
"e ninguém faz nada com esse crápula, estou indignada!",0
"Ladrão Fdp",0
"Se acontecer o que esse marginal quer culpa dos safados do stf",0
"Infelizmente aínda existem pessoas cegas que não enxergam a verdade e querem que esse crápula volte ao poder pra terminar de destruir o país porque o que ele já fez não foi suficiente pra eles acordar glória a Deus pela vida só Bolsonaro que ele conserve o com muita saúde pra que cada dia mais ele mude essa trajetória do país",0
"Cadeia nesse verme!",0
"Esse vídeo e imundo",0
"O nojo",0
"Bandido!! 👹 Deus nós livre  desse capeta em carne e osso.",0
"Esse bandido tem que voltar é pra cadeia😡😠",0
"Esse lixo... Um verdadeiro canalha...",0
"Como é que pode um cara desses falando do juiz Moro? Falta de respeito. Devia criar vergonha na cara",0
"Leva ele pra junto do Adélio , está louco kkkkkk",0
"Interna ele junto com o Adélio  está louco 🤣🤣🤣🤣🤣",0
"E ainda por cima é rebelde, frustado, revoltado, isso é as piores qualidades de um ser humano Deus tem misericórdia de nós.🙌🙌",0
"Filhos de uma amada e bem aventurada,"" incentivando a desordem e o caos... mandar o Adélio botar chumbinho na cachaça que ele toma!",0
"Isso é incitar o ódio devia ser preso só poriço",0
"Abatam esse verme!",0
"Devia ser preso novamente esse bandido ao falar isso!",0
"Vagabundo! Déspota! Demiurgo!",0
"Lula, foda-se.",0
"Que maldito esse ser...😬😤#somostodosbolsonaro.",0
"Esse terrorista é problemático e não sabe o que diz,mas, faz merda que é um campeão.Nojento....",0
"#CalaEssaMatracaLADRÃOdosCofresPúblico",0
"Esse criminoso é uma aberração.",0
"Temos que calar a boca deste idiota, sai fora idiota vc tá procurando e vai achar.",0
"Esse lula é um demônio,tem que ser preso novamente 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮",0
"Larápio canalha",0
"Esse maldito deve ser preso",0
"Esse verme tem que voltar prá cadeia!!!",0
"Esse Lula é um canalha, bandido, corrupto e falastrão! Tristesa ver um povo iludido sendo enganado por este verme! Porquê não prendem ele de novo por incitação a violência? Por calúnia e difamação de um Ministro Integro como o Moro? Tem que haver uma forma de levar esse bandido de volta pra cadeia!",0
"Incitação do ódio, muito típico de vagabundos como Lula e Maduro. Como sempre nada mudou, devia ter ficado encarcerado em uma penitenciária comum, pois não tem né",0
"Jamais desistir! Este país é nosso. Este canalha convoca abertamente os marginais para apoiá-lo em uma revolução, quando diz que não suporta ver a polícia oprimir jovens que roubam celulares. Que tamanho absurdo! O Brasil vai crescer e ser uma grande potência mundial.",0
"Nessa hora a mão que segura o porrete chega treme",0
"Devia ter vergonha em falar a palavra honra",0
"Nojo desse bandido",0
"Canalha.. Bandido.. quer ver sangue de irmãos brasileiros.. para satisfazer seu ego .. Bandido.",0
"💩💩💩💩💩💩 desgraçado",0
"Esse homem é diabólico",0
"Que nojo dessa ladrao!",0
"#stféumavergonhanacional",0
"Esse cara deveria estar preso, ele vai da trabalho estando solto ,pois ele é um bandido perigoso, com certeza irá tentar fazer igual no Chile. Cuidado isso e cobra venenosa.",0
"Não vale  apena ver este marginal e repúdio o que ele fale  o lugar dele é a penitenciária.",0
"Apenas um bêbado falando!",0
"Esse filho da puta quer é uma guerra no Brasil,esse cara é um psicopata tem que prender esse crápula,isso é um perigo pra sociedade brasileira",0
"Louco!!",0
"Presidente manda este traste para Chile,nao queremos o Lula mais aqui já estamos cansados dele.",0
"Esse bandido devia ser fuzilado",0
"Nojooooo",0
"Esse bosta tem q voltar pra cadeia já!",0
"Lula é um criminoso de corpo, alma e espírito. É um homem demoníaco!!!!!",0
"Lixos! 💚🇧🇷💛",0
"Lula lixo 🗑",0
"esse cara tá desequilibrado lulalouco",0
"Deus nós acuda, este Lula só incentiva o que é ruim, que homem nojento",0
"Como pode, esse verme, estar solto???",0
"Esse é incendiário",0
"Recuperar o país???? Logo ele que o detonou?!!! Anti Cristo!!!",0
"Sérgio Moro..mande prender esse canalha ele está fazendo incitação a violência",0
"Este vagabundo so saiu da cadeia pra cair e vomtar pra lá de vez!",0
"Sério isso .... Ele é doido",0
"Canalhas 👿😈👿👿👿👿👿",0
"Vagabundo criminoso",0
"É UM MARGINAL!",0
"Deus nos livre dos psicopatas",0
"Cara de pau ! não desiste de atormentar o brasileiros , sai em nome de jesus👑 😍",0
"Excremento! Escória!",0
"Uma desgraça dessa incitando o ódio",0
"Ninguém vai calar essa imundice?",0
"Este criminoso tem que voltar prisão 😱😱",0
"▪DE QUE HONRA ÊSSE MERD...ESTÁ FALANDO!???",0
"SEGURANÇA NACIONAL JÁ PRA PRENDER ESSE TERRORISTA!!! 👊🇧🇷",0
"Filho da puta vagabundo!",0
"Vagabundo, safado! ...incentivando o vandalismo. 😡",0
"Tu ta doído rato",0
"INCENTIVADO À GUERRA, VOLTA ESSE HOMEM  PARA CADEIA. DEMÔNIO CHEFE 😝😝",0
"Velho maluco tem que botar para a cadeia.",0
"Esse terrorista tem que voltar pra CADEIA.",0
"Lula desgraçado",0
"Esse CANALHA já devia ter voltado para a cadeia de segurança máxima.",0
"Esse verme tem que ir preso de verdade. Ele está tentando fazer uma revolução em nosso país.",0
"Esse Lula é retardado",0
"Cretino este homem. Ele é do mal, cada dia mais tem provado isso. Mas Deus é Senhor, e há de dar a vitória a quem O segue! #bolsonaro",0
"Moro coloca este bandido na cadeia por favor . Cadê os filhos dele que não apareceu pra encontrar o pai ?🤡🤡🤡🤡",0
"Esse velho maldito tem que voltar pra cadeia, lá é o lugar desse safado.",0
"Tranqueira",0
"Não consigo ouvir a voz deste lula,repúdio total da cara dele e voz dele😡😡😡😡",0
"Nojo desse.verme",0
"Esse homem é o demônio",0
"Esse lula e um merda",0
"Vagabundo desordeiro!",0
"Condenado cale sua boca",0
"Esse Lula tá mostrando  a cara esse bandido @lulaoficial",0
"Foi prá isso quê o Lula ladrão foi solto?? Quê vergonha, Brasil..",0
"Picareta vai pro inferno  verme nojento 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮",0
"LULA é ladrão.",0
"Isss aí @bolsonarosp 👏👏👏👏(Carniça humana!!!!! Lula)!!!!!",0
"Tem que prender por incitação a violência.",0
"Prenda esse bandido",0
"Lula é  um vagabundo safado",0
"Não vou acionar o áudio porque não aguento a voz e o conteúdo dito pelo carniça.",0
"Tem q voltar pra cadeia de onde não deveria ter saído.  É uma ameaça para o 🇧🇷",0
"Filho do diabo",0
"Essa porra eh o diabo",0
