comments,classe
"Lo mejor del día, escuchar como mi sobrino le dijo CALLATE PUTA a mi hermana 😂😂😂😂",1
Olé perra hijueputa @Andreeaa_05 enseñarle que usted si sabe:3,1
"#estefinde  costo DNI Y PASAPORTE, q sorete me importa cuanto cuesta en otros paises sudacas. Lobo das VERGUENZA CN LAS COMPARACIONES. ASCO",1
@cafetalero1705 @criptografo Y veo que tu eres muy celosa... Y puta,1
"Pues la India de Gandhi Ese país tan espiritual... Son razas dominadas..como los árabes, dominados por un libro...Tendencia a retroceder ante lo nuevo,desprecio por la mujer, por lo inferior según el criterio de estas simple minds; los animales,las mujeres,las niñas los pobres.. https://t.co/H7hV6nCHyj",1
"Los Venezolanos llamamos por años: Ladrones a los Chinos Tacaños a los Árabes Mala gente a los Colombianos Indios y feos a los Peruanos Vagos a los Panameños Y venimos a indignarnos cuando nos llaman Venecos en otro lado.  Xenofobico el venezolano, para nada .",1
Apoyo a una legislación en Perú que castigue doble pena a inmigrantes culpables de delito. Cese al perjuicio que choros exportados perjudiquen a sinceros emigrantes compatriotas,1
"Como siempre, nuestras autoridades a última hora se dan cuenta d todos los problemas q generan los inmigrantes venezolanos sin haber cumplido los requisitos para este fin. Una vez más, se demuestra q son improvisadores y no previsores; en conclusión terminan siendo informal todo.",1
@MarysabelPuerto Mejor callate cara de puta o reputa como tu madre.. Se nota que te hacen falta estos https://t.co/3jeehNQzy1,1
Esta puta blanca no se calla! Ya cállate con tu chugar daddy! Puro pinche chugar daddy! A nadie le importa pendeja!,1
"Vendida, @IndiraHuilca, tienes cara para demostrar tu hipocresía, mejor cállate, perra. https://t.co/mLwCXla1nn",1
"Niños españoles, que este verano, al día no harán una comida completa, pero no pasa nada, son niños españoles, si fueran invasores negros o musulmonos, sería otra cosa. Eres español, te jodes. Y ahora Gob y Pte del mismo, a costa de los españoles, de vacaciones, de nuevo.",1
"Ahora todas con un discurso feminista, pero cuando veis a una tía con escote o liándose con quien le da la gana, la llamáis guarra",1
Que ladilla esos malditos árabes con su llamadera por fb.,1
"Gangstas reales eran los negratas de los ochenta y noventa, vosotros solamente sois unos gilipollas con pasta y sin personalidad.",1
@Martinitz_ callate zorra querés que te viole putita,1
"@mafecontreras8 Tu en tu amplia sabiduría, defineme cuando una mujer es perra",1
@lara_ahualli Pedazo de zorra cállate q yo me lo cante antes 😜,1
@backsideval35 Jajajaja 😁 yo sé tú eres esa perra 🐩 que termina mordiendo el santa 🎅,1
Perdòn @CeciliaAF1  agregaría para esto al sr pdte @sebastianpinera  Dar un telefono de DENUNCIA para inmigrantes indocumentados Gracias! https://t.co/DUAIZabS5O,1
@adanariabigail TU ERES ESA AMIGA PUTA JAJAJAJ,1
@HoranFlynn Y tú eres la puta? Ah perdón pensé que hablábamos de las verdades perdón,1
@Monique_1714 @adriasolebabi Y tú eres una zorra estúpida,1
@PeyejitoStyle @Zeildoux y tu eres un hijo de la gran puta y tu novia una guarra jajaja,1
Xdios odio a estos arabes q se extingan,1
"@marfilag Tú eres una zorra con pecado original, no te puedes quedar embarazada como la Virgen.",1
"Mi novia es sevillista, es una puta más' canta Adán. Ahora vendrán hablándome de clases, de categorías y de 'piques'. No hay más preguntas, señoría. https://t.co/TXauHkGf0r",1
"Nos hicimos una pregunta el #17A de 2017 en #Barcelona. Otros muchos se la hicieron. ¿Con el mogollón de negros subsaharianos manteros que hay siempre en la Rambla, cómo es que ninguno fue arrasado por la furgoneta de Younes Abouyaaqoub? Ninguno entre los 15 muertos en Ramblas. https://t.co/2BPauvgb7Q",1
Es odioso ser perra con mi madre pero te juro esta mujer es insoportableeeee Ok,1
@realDonaldTrump recuerde señor presidente el xq ni arabes xq como payasos ponen su cara en mi familua y chinos xq ponen a un loco y un cinico assesino como mi mirada recuerde senor presidente el xq ni arabes ni chinos,1
@ConCiliaFlores @NicolasMaduro Jajajaja cállate maldita perra de mierda ladrona de bancos,1
"En la perrera de mi corazón, tú eres la perra que más ladra. #BatiArjona",1
@isabellagiehl si la puta q te pario virgen de mierda no digas nada no opines callate nunca em tu vida probaste miche con seven up aa pero ron con coca cola si babieca balurdaaaa,1
"Cinder eres una hija de la grandísima puta y te mereces lo peor. Y te lo vas a llevar, zorra de mierda.",1
@ROCKYBOLUD4 @clau_benedito @Santiagoignac8o @yaoecabrera Callate puta,1
@tu_bombon22 @PonquesitoRico Jajaja tu eres una puta seria? 😈 interesante,1
Porque la reportera es Satanás? La zorra de la novia es 😑 https://t.co/NfgNX973WA,1
@lortegadiaz Perra maldita tú eres la primera en la@hoguera por crímenes de lesa humanidad perra maldita,1
"Celos tuiteros: ¿Cómo que le diste seguir a la güera oxigenada esa? Va a resultar hombre, yo sé lo que te digo, nalga pronta.",1
"Algo se pudre en el Perú,  Es el caos organizado ,surrealista ,subsahariano nuestra realidad. https://t.co/3hMs5Jyx7V",1
"Oye #güero q se siente haber contribuido al desmadre q se nos avecina en el Pais? NUNCA me caíste bien, hoy menos’ #escuanto https://t.co/xHf4s4LJde",1
Indios hijos de puta. Soltad al gabacho😂,1
@MarialeOficial Ya cállate puta caballo hija de tu perra madre,1
que asco le tengo a esta mina la puta que la parió POR QUÉ NO TE VAS A TU CASA COME CON LA BOCA CERRADA CALLATE NO HABLES vieja atravesada,1
"Las bandas de metal sudaka no tienen derecho a cantar en español. O sea, ya de por sí el cantante de afinar cero, lo mínimo es que sepa inglés el vago gutural.",1
"Yo cuando viajo a otro país tengo q llevar mi pasaporte en regla, pasar todos los controles y obedecer a las autoridades y @policia  d ese país. Aqui en España vienen inmigrantes, saltando vallas, agrediendo @guardiacivil indocumentados y nuestros políticos van a darle la mano",1
Nacho pedazo de negro indocumentado,1
Ojalá la 'Puta sevillista' de tu novia te mande donde te mereces. @antonioadan13,1
@BeeluArzola De que amores hablas hija de mil puta? No te llenes la boca con Dios yegua de mierda no mereces ser madre TURRA MAL PARIDA.,1
"Tu novia es más puta que se sacó un ojo para tener otro hueco, son pajeros😅😅",1
@victorACDZ @yael_diaz Tu cállate alv perra envidiosa 🌚,1
Que guarra tienes que ser en el catre — Cuando quiero con quien quiero https://t.co/nBUSE7ejJb,1
"Hola mi ex es una puta loca de la cabeza y tú eres un puta porque no quisiste estar conmigo y cuando te vea te voy a faltar el respeto en tu cara porque yo soy muy bueno, me pasan estas cosas en la vida de bueno que soy.",1
"Te gusta cuando te lo mete y por eso me pide que cuando se lo meta le entre completo, tu eres bien puta y te suba con retros y eso que te gustan los retos, a tu novio que se quede quieto pa darle 50 tengo un peine completo y pa darte en el toto tengo un bicho prietooo",1
Pedí un uber y el conductor es una persona con rasgos de ascendencia árabe y no es pedo que el coche apesta cabron a puesto de hot dog callejero.,1
Los Coscu Army  @HasvikMC  dice algo de sudacas :v https://t.co/OwKRpaRCBn,1
- ¿Cuál es tu problema? - Mi novia es tremenda perra !!! https://t.co/2urGCRqisC,1
"@jessuscp @Dainy_D Cállate zorra, es la verdad",1
Cuando la sirvienta que tienes es una zorra te provocará hasta que te la folles y trates como una zorra https://t.co/dsc8ftD7YO,1
Le dije a mi vieja que era rompe pija y me dice ' callate puta'AJJAJAJA la odio,1
Miriam se merecía una canción decente para bordarlo y es que la perra lo ha bordado y se ha quedado tan tranqui! #OTGala8,1
A SUS CASAITAS CON SU PUEBLO YA  LOS REFUGIADOS VENGA YA!! FUERA ESCLAVISTAS Y NEGREROS!! https://t.co/eJFPU7V9eU,1
"@EmiVidela87 Cállate perra cochina, lo único complicado acá es que levante mañana a laburar",1
"@Brighma Pero tu eres una tremenda puta q mas puede pasar zorra del demonio, https://t.co/9f9bqZNDBN",1
"Estoy hasta la vrgggggg de que ahora absolutamente todo sea “racisimo” y “clasismo”;el mame con el “lenguaje inclusivo” ... me vale verga si eres hombre, mujer, ambas, si eres negro, güero, chaparro, alto, gordo, flaco, pobre o rico, me cagan todos por igual alvvvvvv.",1
@Aixaa_OK @Desivalen_ Dale zorra cállate,1
@reginabanda06 tú eres una zorra,1
Q cagada a palo te mereces hija de puta! La misma q le diste a tu hija y más. https://t.co/aBPRIOfDTQ,1
"@imcarlx A ti te voy a meter la polla en la boca para que te calles, a Luisillo a ostias",1
[3/1 03:47] Aa Brii: Boluda mira vos [3/1 03:48] Aa Brii: Sos re zorra y casi no t nombran Lo bueno de hacer las cosas callada 😏😏,1
Perra agradece que te tire el licor en la blusa te lo merecías en la cabeza hp 😂🤦‍♂️ antes de hablar de mi... https://t.co/uRJEvTPI3W,1
"@MarcoGuzgon @itzelloopez tú eres una señora puta, eso ya lo dijimos anoche 😊♥️",1
"Pamelita volvelo a chatiaaaa al clonney del subdesarrollo, sudaka mentiroso, sos de lo pior @JCanoOK con que cara mentis tan obscenamente, cheee!!! vengan a las provincias y van a ver que los pueblos siguen muertos, La gente la pasa mal @PamelaDav @AmericaTV @facupastor https://t.co/dlJMGEEGAM",1
@cesaran86321265 Callate porque tengo evidencia para destruirte perra sucia y traidora,1
"Son moromierdas, o musulmonos, entonces no pasa nada, ni los molestéis y de fotos nada, y de protestas por las guarras Femimarxistas, ni están ni se las espera. https://t.co/mXwR8Ii8gn",1
@Afrit0_ @luisanalamejorx tu callate puta.,1
-Un corte en la garganta y se dejaba de dramas. Pero como es una zorra dramática... 🙄🙄🙄🙄- https://t.co/YiqS05R5c8,1
@SenoraletiLeti @pollaprecoz1 Callate y aprieta esas naglotas tuyas perra blanca~,1
Los sin papeles te roban el trabajo. https://t.co/nBRl74eW8B https://t.co/Rxpx8kPrhK,1
"'¿Quieres buscar fama pa tirarte la kiada, pa follarte a la más guarra y ganarte 4 perras? Yo te la regalo primo, solo trae desgracia. Yo ya escuchaba al Edu y el decía: 'fuck the fama'''",1
@AgusManzanares En tu cara zorra,1
Le cuento las secuencias de la noche a mi mamá y me dice xq no se quedaron en sus casa carla😢😢😢😢me acuerdo y lloro peruanos hijos de bien puta vuelvan a su país indocumentados hijos de putaaaaa,1
@Barbijaputa Creo que más bien es así 1)decimos tonterías del sistema patriarcal opresor. 2)defendemos idioteces. 3)nos creemos más progresistas liberales. 4)ningún hombre las va a cojer en sus vidas. 5)mueren solas viejas y amargadas.,1
Mi futuro es tan negro que está saltando la valla de Melilla.,1
Después dicen que los árabes no están locos. Que manera tan sádica de querer convertir a un niño en vegano/vegetariano. https://t.co/2WDIkviGmp,1
La mujer a su marido: -Llevamos 20 años casado y nunca me has comprado nada +¿Es que vendes algo? #Afregar,1
estos arabes d mierda ahre https://t.co/z2U6x9sAd7,1
@Merii2193 Tu callate que esa horita te la has comido por tu cara bonita... puta!,1
@monabonita74 @putitaluluhot7 Esta mujer es súper puta y mi amorcito platónico yo le hiciera el amor noche y día le mamaria su cosita hasta desmayarte puta te quiero mucho,1
"""Conclusión los gachupines como mineros fueron bien pendejos y más pendejos fueron los criollos """"mexicanos"""" que detentan el poder hasta el 1 de diciembre de este año, que regalaron a las mineras extranjeras el oro mexicano  https://t.co/VnuCvrEX4u""",1
@TaigaDeLimon gritame y pisame la polla con una falda puesta,1
@JSark09 @guardiacivil @policia @interiorgob @_mariaps Mereces q te pase lo mismo zorra,1
Tu no eres amiguera tu eres puta🤫,1
"@InanimadaBarra subnormal cállate la boca ,escoria es tu padre que es yonky se follo a una zorra y saliste tu puta basura es lo que eres .",1
"Y en toda Europa se estan matando y violando a millones y millones de blancos, pero eso ni lo mencionas. Tampoco mencionas que esos negros y arabes causan problemas. https://t.co/jmxZmnY6Qw",1
que estres con los arabes la puta madre,1
"Alemania  Tras acosos y violencia, puesto en libertad, 1 semana más tarde fakefugee de Gambia viola a mujer. 80% de subsaharianos tiene SIDA  Cuándo protestarán por fin los europeos contra el #ExperimentoHistorico del Mounk Lerner Spectre Soros UN club? https://t.co/IC3QliQsNK",1
"Cállate el hocico maldita zorra, deja a la mamá de Manuel, la señora de la casa",1
"En varios países árabes imponen a mujeres occidentales a sus costumbres y castigos si no obedecen a estos.   Y ahora a los cabrones les enoja que en los países occidentales se castigue con multas el uso de sus costumbres.  Lo peor, es que manden a sus mujeres a protestar. HHdP.",1
"#DebatePorElFuturo @NicolasMaduro LOS BUHONEROS al cual le han dado el nombre de ECONOMÍA INFORMAL,en su gran mayoría, son indocumentados COLOMBIANOS y de otros países, muchos usan la fachada para vender drogas y cometer ilícitos, esos mismos, son ahora LOS BACHAQUEROS. Análisis.",1
Pero a ver tú eres más puta que las gallinas contigo no hay virtud que proteger #nv,1
@snchvic Te lo mereces... Por puta,1
"Porque no las mereces. Tch. — Mira, puta... te reviento la vida, cojones. https://t.co/crmg9j2KeG",1
"España está siendo invadida por los subsaharianos, y aquí Don TONTO, jugando al corro la patata, desde la Moncloa #caminodeVenezuela #Señorllevamépronto https://t.co/h4XmWQLVW7",1
A esto añadidle el aguantar Podemitas y el tener que absorber cantidades absurdas de Subsaharianos. Los partidos seguirían jodiendo igual. ¡Sigan Mandado! https://t.co/dCsks7GSpi,1
"@DanyanCatSQ Sos alta puta igual que arigameplays, solo quieren vistas enseñando el culo y tetas, asco de mujeres",1
"Con estas emigraciones hacia Europa un día los Alemanes, Españoles no será de Alemania y los Árabes impondrán sus religiones y su cultura y los Africanos harán lo mismo, periodistas q defienden que les den sus casa y comida",1
"—Donde deja huella una leona, no deja huella una gatita. —Oe, pero si tú eres perra. jaja v :v",1
@alyzaid_duarte Callate perra la amaneciiii,1
"ALERTA ROJA: Un millón de inmigrantes, la mayoría subsaharianos islamicos y ex soldados  se dirigen hacia Marruecos para entrar en España... Ministroooooooooo",1
Un ilegal de Nigeria decapita en el metro de Hamburgo a su ex novia alemana y a su hija de un año… y la prensa trata de ocultarlo (video) https://t.co/fjX0b42UQX,1
"Haced una encuesta, a ver qué pensamos los españoles de los inmigrantes? Seguro que el resultado no os gusta.Estamos saturados, hay calles dónde ya te sientes tú  el extranjero. Esto se ha ido de las manos, y con las ayudas que reciben más van a venir. #PdV06A",1
@AgostinaArand10 @Makiman131 Agostina Aranda cállate puta lo de makiman es peor,1
"@SirMagusMedivh // *Se queda callada como una perra y vuelve al porno, porque es lo que toca.*",1
¿Cómo le digo a mi hermano que su novia es una zorra? 😐,1
@sofiavetrano callate q vos estás re perra,1
@RicarditoZL Cállate perra que fue pura suerte 😭😭😭😭,1
"El Estado del Bienestar para quién? Para inmigrantes (mantero ,violadores y demás chusma que estáis trayendo) Pagas y SS que tenemos que pagar los demás ?  Para cuándo el Bienestar de los Españoles, Seguridad en el trabajo de Policia y Guardia Civil, trabajo y ayuda xa parados..? https://t.co/yU4ccZMPGA",1
Español orgulloso llamando puto sudaca al PaPa ... pos na! https://t.co/YH9ycavHpR,1
Estás cabrón 'jodia golda puta tu eres para mí'😂😂😂 https://t.co/Z4NDUE6wKL,1
@Ricardo_Peralta Cállate puta creo que aún sigo ebria 😂,1
"Asi son los conchuditos, deci que no estaba yo o lo apuñalaba https://t.co/GvkBJTPXln",1
"Tú cállate pinché puta y ve a darle de tragar a tu asquerosa bendición, ramera de mierda. https://t.co/8WAh67Bjuk",1
@juulivillalba Tu eres una zorra,1
"¿Porque se dice que la cerveza tiene hormonas femeninas? Porque cuando la bebes conduces mal, dices tonterias y nadie te hace caso.",1
@JorgeUrielPeal2 @JAIMEXELPINGU7 @YixGamingXD @leandronahuelv5 @AdairGT Tu eres solo mia zorra >:'v💔,1
"Me encanta, contra el maltrato animal, pero a los inmigrantes subsaharianos que los acoja en su casa los perroflautas y @sorluciacaram . https://t.co/4nFrMzDmLh",1
